"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.98137515125589e-64,2.01704945531036,0.525,0.212,9.80365590987475e-60,"0","Gpsm2"
3.72321744963525e-64,1.47596804278645,0.679,0.341,1.22430559396356e-59,"0","Afap1l2"
2.87207265840668e-63,0.744928816662909,0.979,0.873,9.44423652263868e-59,"0","AC134224.1"
5.64956508000938e-63,1.06365048866874,0.819,0.56,1.85774648525949e-58,"0","Itgb4"
1.19694656116394e-61,1.39104957471363,0.741,0.468,3.93591937707537e-57,"0","Nkain2"
1.41519408923521e-61,1.30914399914445,0.746,0.454,4.65358272363213e-57,"0","Eda"
9.71761926202812e-61,1.62485848322712,0.583,0.261,3.19544474193271e-56,"0","Arhgap15"
1.27228459854402e-60,1.38382899833972,0.771,0.577,4.1836534453923e-56,"0","Dlgap1"
1.87766933874263e-60,1.24158261690464,0.621,0.282,6.17434008658739e-56,"0","Reln"
2.62036378917088e-60,2.16252453476993,0.562,0.288,8.61654224793061e-56,"0","Gsap"
3.41201809966477e-60,1.140197555707,0.829,0.688,1.12197391171277e-55,"0","Dclk1"
6.17416077661849e-60,2.49348343514496,0.419,0.139,2.03024928817546e-55,"0","Cap2"
4.13916706707274e-59,1.48162167286749,0.721,0.508,1.36108230666553e-54,"0","Ptprj"
5.97877162880032e-59,1.54870061858153,0.671,0.396,1.96599947469841e-54,"0","Sat1"
1.58665289778977e-58,2.17381441248354,0.454,0.163,5.2173907238021e-54,"0","Megf10"
2.36799351797488e-58,1.07050543499239,0.735,0.4,7.78667308515678e-54,"0","Pde7b"
6.62694932324894e-58,1.52192500756411,0.641,0.361,2.17913974596395e-53,"0","Frmd6"
9.16962720093269e-58,2.06878462104492,0.483,0.191,3.0152485124827e-53,"0","Cdh1"
3.88849085465063e-57,1.019809708223,0.824,0.534,1.27865244773477e-52,"0","Nfia"
1.64059579275233e-56,1.58439498214087,0.697,0.528,5.3947711453075e-52,"0","Mrps6"
2.01149368326864e-56,1.37351881811626,0.71,0.472,6.61439467869226e-52,"0","Tox"
4.37262940337938e-54,1.69395775770229,0.533,0.243,1.43785172671324e-49,"0","Erbb3"
1.58082176977513e-53,1.08762931960709,0.771,0.643,5.19821622555155e-49,"0","Slc44a1"
1.76652061472191e-53,1.53998366153284,0.671,0.452,5.80884973739004e-49,"0","Crppa"
2.69908018236546e-53,1.57117563918007,0.549,0.252,8.87538536367233e-49,"0","Plp1"
9.45689876764095e-53,1.23789513257018,0.683,0.383,3.10971202176337e-48,"0","Sox6"
1.0758907887572e-52,1.95715038332434,0.49,0.211,3.53785168067029e-48,"0","Lgi1"
1.39936989886065e-52,1.33489338361182,0.717,0.571,4.60154803842346e-48,"0","Vcl"
1.42096936043599e-52,2.47112608102267,0.444,0.184,4.67257354792166e-48,"0","Edil3"
1.91739096672511e-52,0.937984145697714,0.795,0.521,6.30495671588218e-48,"0","Pard3b"
2.81155452396575e-52,2.32802369833285,0.394,0.134,9.24523474115659e-48,"0","Acsbg1"
3.30426538706605e-52,0.992528161037544,0.822,0.743,1.08654158722893e-47,"0","Hnrnpa2b1"
3.80820459131401e-52,1.03823900175486,0.832,0.672,1.25225191576179e-47,"0","Sv2c"
1.45701844180428e-51,2.20150282833807,0.484,0.227,4.79111374218502e-47,"0","Gpam"
1.92303046124993e-51,2.04305556525545,0.446,0.172,6.32350106572815e-47,"0","Foxp2"
2.14348844986331e-51,1.88282403770567,0.497,0.221,7.04843306968552e-47,"0","Bcar3"
6.00454984461753e-51,1.42914880546438,0.675,0.447,1.97447612540558e-46,"0","Plscr4"
7.90263115027739e-49,1.54388340839739,0.649,0.452,2.59862220114571e-44,"0","Cald1"
8.17879789013943e-49,1.69855724355696,0.508,0.241,2.68943411021455e-44,"0","Olfml2a"
1.53060117332092e-48,1.54164746437366,0.563,0.29,5.03307583823119e-44,"0","Cd48"
4.06963611454974e-48,1.39168487139153,0.584,0.302,1.33821844354739e-43,"0","Art3"
4.96383234303245e-48,1.59039892635486,0.622,0.417,1.63225698935936e-43,"0","Cnn3"
5.48056308568264e-48,1.9955482544945,0.416,0.159,1.80217355946502e-43,"0","Mmd2"
1.40086085103333e-47,1.84502662000746,0.61,0.452,4.60645073645291e-43,"0","Pmepa1"
1.99701167752373e-47,1.57867522070535,0.651,0.474,6.56677349920128e-43,"0","Zswim5"
2.8863658077197e-47,1.68451890527982,0.583,0.362,9.49123668552469e-43,"0","Ppp1r9a"
7.05144364515551e-47,0.956161725529066,0.797,0.709,2.31872621383649e-42,"0","Camk2d"
7.81807810530357e-47,2.19139662544512,0.452,0.205,2.57081862336697e-42,"0","Kank1"
1.26625073833995e-46,1.67027263206451,0.546,0.299,4.16381230288326e-42,"0","Csmd1"
9.49674849870648e-46,1.74860541099344,0.608,0.429,3.12281580882965e-41,"0","Farp2"
9.96470993771468e-46,1.60375603017166,0.651,0.542,3.27669556881872e-41,"0","Tspan18"
2.98704620248778e-45,1.93317628886738,0.552,0.337,9.82230402764056e-41,"0","Usp53"
8.91906520999727e-45,1.29592366001596,0.667,0.47,2.9328562130034e-40,"0","Nlgn1"
1.03438676487389e-44,1.429599580311,0.662,0.519,3.4013739989348e-40,"0","Aatk"
2.05478946784757e-44,1.71288153410439,0.481,0.228,6.75676420712317e-40,"0","Spata13"
2.44794628432774e-44,1.49548063647049,0.524,0.254,8.04958176675492e-40,"0","AABR07003030.2"
6.13446936241919e-44,1.16276892296035,0.71,0.579,2.0171975604443e-39,"0","Pcdh17"
6.48492117557173e-44,1.5789626990831,0.571,0.335,2.13243663016325e-39,"0","Asap2"
1.06441755944457e-43,1.2836029326728,0.663,0.481,3.50012426072158e-39,"0","Cadm2"
1.39927539523887e-43,1.69846888404417,0.537,0.286,4.60123728216399e-39,"0","Hcn1"
1.50629612635664e-43,1.68135829021827,0.576,0.356,4.95315355229853e-39,"0","Bach2"
1.6411471009008e-43,1.59433109654454,0.529,0.285,5.39658401189211e-39,"0","Arhgef26"
2.76832257345261e-43,0.908568918876304,0.817,0.741,9.10307511828421e-39,"0","Nf1"
3.22475817112331e-43,1.32535359991693,0.613,0.367,1.06039722941048e-38,"0","Wwtr1"
4.68460884920346e-43,1.5914718681796,0.456,0.196,1.54043992788357e-38,"0","Col14a1"
7.48189481725435e-43,1.56164902966504,0.583,0.366,2.46027147275775e-38,"0","Lgr4"
8.05034194015055e-43,1.09363621841586,0.643,0.368,2.64719394017971e-38,"0","Tgfbr2"
1.41065866152256e-42,1.28164148081995,0.703,0.55,4.63866887668463e-38,"0","Pik3r1"
1.41843523436742e-42,1.77280272521819,0.432,0.184,4.66424058117039e-38,"0","Myo10"
1.95084800445853e-42,1.71045455990642,0.56,0.345,6.41497349306099e-38,"0","Reck"
2.23525958103096e-42,1.33234484026709,0.679,0.534,7.35020408030412e-38,"0","Zfp608"
3.06431845966001e-42,1.10163384258135,0.725,0.624,1.00763983909e-37,"0","Dip2b"
6.29682579288274e-42,1.84857274610018,0.492,0.266,2.07058522547363e-37,"0","Nek6"
6.63910246331582e-42,2.48487442944467,0.324,0.107,2.18313606301214e-37,"0","Hey2"
7.7445118697637e-42,1.39232071605713,0.644,0.469,2.5466278381344e-37,"0","Pex5l"
2.71357893228751e-41,0.87899792524649,0.81,0.638,8.92306160304103e-37,"0","Dpyd"
2.80483437305107e-41,0.835958791060323,0.727,0.478,9.22313686890383e-37,"0","Lama4"
6.72171503610881e-41,1.81766843853586,0.424,0.188,2.21030155532366e-36,"0","Efemp1"
2.45650749420778e-40,1.67168288303908,0.537,0.322,8.07773359320345e-36,"0","Rasa3"
4.18101703160858e-40,1.55041185149835,0.614,0.447,1.37484383050385e-35,"0","Rgl1"
1.26103676277598e-39,1.72267863427,0.427,0.189,4.14666718703626e-35,"0","Nr2f1"
1.28627226676414e-39,1.54617420396205,0.568,0.362,4.22964909480051e-35,"0","Limch1"
5.56341677627705e-39,0.910813611580759,0.686,0.45,1.82941833854318e-34,"0","Gab1"
8.06235212490126e-39,1.80622884705943,0.429,0.203,2.65114324923128e-34,"0","Col16a1"
1.76500305644627e-38,1.65593261527143,0.441,0.207,5.80385955051226e-34,"0","Notch1"
2.99576212893819e-38,2.16190027325788,0.354,0.141,9.85096460858746e-34,"0","AABR07062512.1"
5.3611211531375e-38,1.95029803154213,0.514,0.321,1.76289746878621e-33,"0","Dok6"
1.23275553095384e-37,1.8916210650546,0.397,0.173,4.05367001243552e-33,"0","Atp10b"
1.31036259396701e-37,2.01682779580974,0.405,0.188,4.30886531774173e-33,"0","Il1rap"
1.91614501151983e-37,2.12740670885704,0.34,0.129,6.30085964138067e-33,"0","Tmprss5"
1.95749733597182e-37,0.786451785922138,0.821,0.739,6.43683848987612e-33,"0","AC134224.2"
3.11464034187375e-37,1.85858857771752,0.363,0.146,1.02418718361835e-32,"0","Rxrg"
4.48400512237645e-37,1.64876479896195,0.444,0.216,1.47447540439105e-32,"0","Lmo4"
7.10734569482164e-37,0.970150404695322,0.76,0.658,2.3371084848282e-32,"0","Ppp2r3a"
1.55507100962152e-36,1.60938658352053,0.446,0.219,5.11354000093845e-32,"0","Tns3"
1.63516910472218e-36,2.17872470313009,0.316,0.115,5.37692656705793e-32,"0","Grik3"
2.60068406134948e-36,1.52714909754785,0.527,0.329,8.55182939893549e-32,"0","Abca1"
4.22956489876694e-36,1.49070681492468,0.51,0.289,1.39080782566153e-31,"0","Itprid2"
5.77505799912215e-36,2.07043059340397,0.359,0.149,1.89901232185134e-31,"0","Tbc1d10a"
2.00552382018129e-35,1.22006726062837,0.644,0.535,6.59476397790213e-31,"0","Dock7"
3.53545979140906e-35,1.15221605625056,0.551,0.312,1.16256524320904e-30,"0","Gulp1"
1.15672629666387e-34,1.38433568995678,0.513,0.295,3.80366308131981e-30,"0","Swap70"
1.24778111915121e-34,1.3203139660535,0.625,0.509,4.10307865410491e-30,"0","Pdlim5"
1.06958879340954e-33,1.12011885443939,0.584,0.352,3.5171288293686e-29,"0","Uaca"
1.49982764765296e-33,0.827364270778895,0.762,0.675,4.93188325377724e-29,"0","Lamc1"
2.05126607557288e-33,1.05712736891635,0.694,0.624,6.74517823630629e-29,"0","Ptbp2"
3.1284922063534e-33,2.18423234838669,0.308,0.116,1.02874209221519e-28,"0","Setbp1"
5.13276112901077e-33,2.00193774284689,0.295,0.105,1.68780584205261e-28,"0","Myh6"
6.02159690909767e-33,1.599424499496,0.427,0.22,1.98008171161859e-28,"0","Itpr3"
1.47363163777718e-32,1.64503876831505,0.381,0.171,4.84574291450271e-28,"0","Itga7"
2.25342117579996e-32,1.91396011421526,0.487,0.32,7.40992485238299e-28,"0","LOC100362040"
2.29070013306031e-32,2.09587059901781,0.314,0.125,7.53250924754221e-28,"0","Ppp1r1c"
5.32286197171606e-32,2.33577159700139,0.271,0.093,1.75031670215939e-27,"0","Slc7a2"
6.32200631720459e-32,1.49312302541153,0.468,0.266,2.07886533728639e-27,"0","LOC108348175"
6.33715120725856e-32,1.75648450385645,0.357,0.157,2.08384543148283e-27,"0","Sostdc1"
7.96053427770341e-32,1.40756273566182,0.489,0.277,2.61766248653721e-27,"0","Ghr"
9.14718127149123e-32,1.99396200801674,0.337,0.143,3.00786761750446e-27,"0","Adam12"
1.4334885304864e-31,0.701512608960771,0.744,0.648,4.71374033479841e-27,"0","Arl15"
1.82099149743278e-31,0.799122809784229,0.69,0.513,5.98796634100821e-27,"0","Prex2"
1.94687280916318e-31,0.921788944417763,0.632,0.404,6.4019018583713e-27,"0","Sparc"
2.84343943462483e-31,1.96521533581034,0.359,0.163,9.35008189287682e-27,"0","Ntng2"
4.87906295279933e-31,1.53558008451791,0.384,0.179,1.604382270769e-26,"0","Antxr1"
6.27937992173701e-31,1.23427708768019,0.629,0.559,2.06484849966478e-26,"0","Cdh2"
7.23692173023619e-31,1.41429083124144,0.492,0.293,2.37971697255357e-26,"0","Cdc14a"
9.96450868708289e-31,0.822401681378756,0.784,0.718,3.27662939157347e-26,"0","Zfp629"
1.4990491448992e-30,0.634550538219938,0.79,0.762,4.92932330317204e-26,"0","Tln2"
2.49859099779981e-30,2.11490992971224,0.289,0.111,8.21611677806512e-26,"0","Vldlr"
3.35901584932866e-30,1.21137357528591,0.505,0.301,1.10454518173474e-25,"0","Dock5"
3.8867689818615e-30,1.40081155215942,0.437,0.223,1.27808624430552e-25,"0","Ctsh"
6.17130600796256e-30,1.16656962562197,0.559,0.378,2.02931055459833e-25,"0","Ankrd44"
6.26393183936333e-30,0.782215016143488,0.759,0.681,2.05976870673784e-25,"0","Tcf12"
8.79629225092669e-30,0.913152087710729,0.722,0.695,2.89248478087222e-25,"0","Map4k4"
1.17928837668925e-29,1.20652641723306,0.433,0.224,3.87785396906727e-25,"0","Fxyd1"
1.38647864149522e-29,1.75164526393649,0.352,0.162,4.55915771682872e-25,"0","Akr1c19"
1.57306614905626e-29,1.05015972963408,0.675,0.676,5.17271341794171e-25,"0","Mprip"
2.40272546975849e-29,1.13854781465223,0.616,0.477,7.90088216220686e-25,"0","Galnt17"
3.41139807814206e-29,1.77446116720512,0.517,0.405,1.12177003003545e-24,"0","Kcnn3"
3.49323636386491e-28,0.701865051431604,0.813,0.751,1.1486809135297e-23,"0","Thsd7a"
5.80677908532153e-28,1.99570063008527,0.371,0.195,1.90944316662628e-23,"0","AABR07026483.1"
6.07167315665861e-28,1.38221966165864,0.565,0.464,1.99654828410405e-23,"0","Dclk2"
1.37488094578148e-27,0.957390118146208,0.675,0.651,4.52102101401324e-23,"0","Vps13a"
7.48194447312808e-27,1.10578312668698,0.646,0.626,2.46028780109871e-22,"0","Evi5"
8.02319973622763e-27,1.51158709682104,0.34,0.156,2.63826876926373e-22,"0","Egflam"
3.55880571940598e-26,1.33658686125653,0.419,0.228,1.17024208471227e-21,"0","Pld1"
3.59205547672488e-26,1.36056682555419,0.413,0.224,1.18117560241144e-21,"0","Gcnt2"
3.6800148841777e-26,1.65057302649807,0.329,0.151,1.21009929436415e-21,"0","AABR07044914.1"
5.08532016338156e-26,1.02577893945585,0.632,0.552,1.67220582932476e-21,"0","Ehbp1"
7.49772135968473e-26,1.19046875346624,0.589,0.484,2.46547571470513e-21,"0","Ssbp2"
1.05004907680151e-25,1.40043138216257,0.522,0.398,3.45287637924641e-21,"0","Ssh1"
2.16963330226618e-25,1.70002455107638,0.365,0.193,7.13440518784189e-21,"0","Mid1"
2.97012145540949e-25,1.14655043738516,0.627,0.591,9.76665038182303e-21,"0","Rab8b"
5.09487093934865e-25,1.03005716376415,0.549,0.409,1.67534641098602e-20,"0","Dbi"
1.19944491197474e-24,0.865665372608929,0.659,0.575,3.94413470404653e-20,"0","Maml2"
1.30185617698595e-24,0.881213010474065,0.508,0.304,4.2808936667829e-20,"0","Nr2f2"
1.40677700225112e-24,0.723166492288742,0.616,0.429,4.62590481650237e-20,"0","Lrrtm4"
1.44706966774305e-24,1.44801563412028,0.437,0.268,4.75839918843948e-20,"0","Abca8"
2.37236088737326e-24,1.34762824848239,0.535,0.418,7.80103430594951e-20,"0","Cab39l"
3.48468255313582e-24,1.90633660958486,0.268,0.111,1.14586816394765e-19,"0","Folh1"
4.04859885532554e-24,0.949183872735103,0.662,0.621,1.3313007615967e-19,"0","Lrch3"
4.74681384984261e-24,0.748157931427162,0.706,0.674,1.56089479824375e-19,"0","Add3"
1.66180037992038e-23,0.751831541195555,0.737,0.72,5.46449818929218e-19,"0","Ppp3ca"
2.27015640876902e-23,1.20966278322528,0.457,0.276,7.46495531895517e-19,"0","Insyn2a"
2.29238549415344e-23,1.27017979357849,0.551,0.434,7.53805122042476e-19,"0","Phlpp1"
6.50174258910146e-23,1.52478227025959,0.324,0.159,2.13796801557423e-18,"0","Zfp536"
9.14386792444406e-23,1.43239452543092,0.524,0.448,3.00677808959494e-18,"0","Carmil1"
1.48392756697283e-22,1.89858933963773,0.257,0.108,4.87959901847675e-18,"0","Sfrp1"
1.48498249887322e-22,1.09890599059596,0.508,0.349,4.88306795104482e-18,"0","Arhgap42"
5.95674460420101e-22,0.787604954669165,0.694,0.688,1.95875632819942e-17,"0","Rbm26"
1.01146673438173e-21,1.06165995727103,0.578,0.501,3.32600606266744e-17,"0","Sh3pxd2a"
1.16060445382085e-21,1.85877086438193,0.34,0.189,3.81641562549911e-17,"0","Tafa5"
1.6083649882315e-21,0.376803480517401,0.913,0.902,5.28878659080163e-17,"0","Ddx5"
1.86456428197864e-21,1.10860677271418,0.446,0.276,6.13124672843035e-17,"0","Ptpn13"
1.95899983961463e-21,1.07707745319146,0.602,0.549,6.44177917260478e-17,"0","Dlg1"
2.1541804613466e-21,1.89990106174917,0.254,0.109,7.08359161104603e-17,"0","Fbln2"
3.14177227862841e-21,1.16454521192867,0.557,0.462,1.03310897838138e-16,"0","Pard3"
4.42516191490357e-21,1.04102731522336,0.597,0.48,1.45512599247774e-16,"0","Ctnnd2"
4.81928654867955e-21,0.877811023757037,0.467,0.281,1.5847259958023e-16,"0","AABR07068316.1"
6.46293940027408e-21,1.40520287689433,0.313,0.153,2.12520836299213e-16,"0","Col11a1"
1.16582674727713e-20,1.24143693321588,0.379,0.217,3.83358809307139e-16,"0","Tcf7l1"
1.24029639764366e-20,0.778986554926634,0.681,0.678,4.07846664437166e-16,"0","Ash1l"
1.2553817661136e-20,0.857222108861749,0.652,0.649,4.12807186151136e-16,"0","Fermt2"
1.404803861045e-20,1.27746567287966,0.513,0.381,4.61941653627427e-16,"0","Etl4"
1.50044618516787e-20,0.584140915204457,0.79,0.649,4.93391719068752e-16,"0","Nrxn1"
2.6925996675901e-20,1.4127826672161,0.319,0.165,8.85407548693653e-16,"0","S100b"
3.26895515396963e-20,1.19243556328956,0.497,0.384,1.07493052327983e-15,"0","Pcsk5"
3.75583558201577e-20,0.901246390022034,0.525,0.364,1.23503141443425e-15,"0","Dock1"
5.71139519456291e-20,1.2480678700358,0.362,0.205,1.87807808182812e-15,"0","Aspa"
7.325388968718e-20,1.96360081379801,0.289,0.149,2.40880765458354e-15,"0","Prss48"
7.49847819806837e-20,1.57116372314751,0.483,0.414,2.46572458587082e-15,"0","Fads1"
1.36278692140502e-19,0.741417701048433,0.662,0.666,4.48125223365612e-15,"0","Chd6"
1.85377655767685e-19,0.76975984391217,0.681,0.681,6.09577345460878e-15,"0","Gpatch8"
2.05790331937991e-19,1.38845979518229,0.508,0.41,6.76700348511696e-15,"0","Nell1"
2.10758654332869e-19,1.98482308034383,0.298,0.163,6.93037683042772e-15,"0","Sntg2"
2.75899234410896e-19,1.41837157961057,0.394,0.253,9.07239452513348e-15,"0","Adamtsl4"
2.82660565725797e-19,1.17744298857277,0.398,0.238,9.29472738276139e-15,"0","P2rx7"
4.27875182320168e-19,0.363839616422292,0.962,0.951,1.40698196202341e-14,"0","Dst"
4.65358700257065e-19,1.67998301322026,0.278,0.138,1.53023901405531e-14,"0","Olfml1"
5.01210073039764e-19,1.03969334498609,0.579,0.502,1.64812908317665e-14,"0","Sik3"
5.88776233701469e-19,1.29177129927213,0.406,0.265,1.93607288928054e-14,"0","Btbd11"
9.19423586245893e-19,1.02895805588354,0.549,0.464,3.02334057865237e-14,"0","Ctnnal1"
1.34896132042258e-18,1.42274631314925,0.49,0.413,4.43578950994557e-14,"0","Arhgap32"
1.39366384184625e-18,1.57647342945326,0.262,0.126,4.58278481114303e-14,"0","Vwa1"
1.5366616148287e-18,1.18560102641789,0.551,0.506,5.05300438804122e-14,"0","Trio"
2.0730117236437e-18,1.7699201075937,0.313,0.177,6.81668445085758e-14,"0","Eps8"
2.51652139187243e-18,0.808790596563979,0.646,0.654,8.2750772928941e-14,"0","Rbm5"
3.10481961951594e-18,0.928193397693861,0.603,0.571,1.02095783548543e-13,"0","Tom1l2"
4.32101224497701e-18,1.47073844070954,0.308,0.165,1.42087845651579e-13,"0","Rasgef1c"
1.11300935956533e-17,1.23168778775414,0.343,0.195,3.65990867705869e-13,"0","Shroom4"
1.39724030682826e-17,1.22931122095195,0.368,0.225,4.59454530094338e-13,"0","AABR07027581.1"
1.53762270925002e-17,1.49906238388001,0.268,0.134,5.05616475482685e-13,"0","Col4a2"
1.7802412763278e-17,1.45150379846484,0.314,0.175,5.85396738894872e-13,"0","Zcchc24"
1.93412569133676e-17,1.56808610887735,0.262,0.129,6.35998551082267e-13,"0","Fa2h"
2.32778184362117e-17,1.28623504210304,0.511,0.444,7.65444503637948e-13,"0","Megf9"
2.92298507156595e-17,1.12395364377894,0.31,0.165,9.6116518108303e-13,"0","AABR07004228.1"
3.36180427244674e-17,0.808727879055586,0.598,0.556,1.10546209890866e-12,"0","Msi2"
5.81943686821411e-17,0.212749997253059,0.995,0.988,1.91360542537485e-12,"0","AABR07000398.1"
1.71583955808965e-16,0.349173194354704,0.941,0.861,5.64219521886621e-12,"0","Alcam"
2.45629271011145e-16,1.13305285108448,0.537,0.502,8.07702731865948e-12,"0","Map4k5"
3.12357543964745e-16,0.781584863681839,0.386,0.23,1.02712531181927e-11,"0","Grin2b"
5.4187910559058e-16,1.20035402949504,0.41,0.282,1.7818610629135e-11,"0","Rassf4"
5.61345869284807e-16,0.603719530836861,0.465,0.304,1.84587362196923e-11,"0","Col1a1"
6.71308807238641e-16,1.3658014338079,0.321,0.194,2.20746475084282e-11,"0","Rarres2"
1.07035117414452e-15,0.999302737597542,0.563,0.562,3.51963576593943e-11,"0","Psd3"
1.33420224245162e-15,0.228908533164177,0.737,0.608,4.38725723385366e-11,"0","Utrn"
1.54946366899542e-15,1.05276440862878,0.548,0.521,5.09510138275764e-11,"0","Kif13a"
1.93536512091297e-15,0.971989673761811,0.451,0.321,6.36406112709811e-11,"0","Deptor"
2.03028043380369e-15,0.366415956489917,0.675,0.588,6.67617115047668e-11,"0","Vim"
2.2328623254623e-15,0.949662177225,0.587,0.561,7.34232118481767e-11,"0","Per3"
3.14574917474417e-15,1.23179571402022,0.311,0.182,1.03441670113113e-10,"0","Sorcs2"
3.90078302861394e-15,0.767124270838241,0.652,0.682,1.28269448329912e-10,"0","Ddx17"
4.11649679384754e-15,1.35179397603631,0.29,0.165,1.35362764072089e-10,"0","Itgb3"
4.75211590518902e-15,1.10328250806779,0.521,0.471,1.56263827310331e-10,"0","Ctnnd1"
5.8089463551208e-15,1.59783502851874,0.397,0.311,1.91015582995437e-10,"0","Lbh"
6.80973131792844e-15,1.22652171265511,0.457,0.376,2.23924394927441e-10,"0","Dennd2b"
7.67348510419013e-15,0.804285447003158,0.346,0.2,2.52327210681084e-10,"0","Pdgfd"
8.55243490391295e-15,0.595105590993852,0.668,0.666,2.8122971694537e-10,"0","Pnisr"
1.34406899358493e-14,0.669911593565346,0.649,0.636,4.41970207160532e-10,"0","Gnaq"
1.59022104173755e-14,1.40007825163367,0.406,0.309,5.22912385154559e-10,"0","Id3"
2.98803874994023e-14,1.05315723365085,0.527,0.496,9.82556782142846e-10,"0","Spire1"
3.48248638376602e-14,1.22464289391314,0.498,0.475,1.14514599757378e-09,"0","AC096473.3"
4.19214538707941e-14,0.153525992721402,0.595,0.406,1.37850316763332e-09,"0","Col3a1"
5.58370660250362e-14,1.19704620207747,0.468,0.399,1.83609024210126e-09,"0","Otud7b"
1.35560727108958e-13,0.121877179057925,0.102,0.269,4.45764338952387e-09,"0","Atp11b"
1.62433031299427e-13,1.60527703546077,0.262,0.151,5.34128536821904e-09,"0","Slc25a13"
1.99906844222369e-13,1.23915962183598,0.471,0.427,6.57353675856417e-09,"0","Med27"
2.67132106289244e-13,1.20190018329397,0.292,0.171,8.7841050511092e-09,"0","Vgll3"
3.0586462545378e-13,0.651689096535781,0.413,0.276,1.00577464787966e-08,"0","Nid1"
3.44864272732137e-13,0.793685398505354,0.498,0.395,1.13401718802508e-08,"0","Iqgap2"
3.71942389211358e-13,1.38379524804172,0.459,0.448,1.22305815844371e-08,"0","Suclg1"
3.89918913809039e-13,0.14500899888817,0.094,0.253,1.28217036427826e-08,"0","Cc2d1a"
3.96197676260193e-13,0.701113848761363,0.632,0.652,1.30281681884639e-08,"0","Nsd1"
4.85087680291381e-13,1.00890012439351,0.406,0.296,1.59511381910215e-08,"0","Wwc2"
5.02206573363035e-13,0.108754534858163,0.127,0.311,1.65140587518967e-08,"0","Atg9a"
5.36264010157717e-13,0.135190746623003,0.16,0.369,1.76339694460162e-08,"0","Hist3h2ba"
5.88249086241465e-13,1.23764949667801,0.27,0.155,1.93433947028781e-08,"0","Gas2l3"
5.91798858798253e-13,0.144584491276277,0.119,0.295,1.9460121873863e-08,"0","Nadk"
6.21426429479186e-13,0.140773773459915,0.11,0.279,2.04343652805641e-08,"0","Tmem106b"
7.00984352395041e-13,0.557928922254582,0.679,0.651,2.30504684598061e-08,"0","Plekha5"
7.31905718114304e-13,1.07491758028324,0.476,0.418,2.40672557287527e-08,"0","Fstl1"
7.70758158353694e-13,1.14162941539137,0.419,0.323,2.53448405211445e-08,"0","Lgr5"
1.07586353277472e-12,1.14912192213184,0.47,0.414,3.5377620548231e-08,"0","Rps6ka5"
1.0852442437837e-12,0.116812221529129,0.102,0.263,3.56860864683394e-08,"0","Slc30a5"
1.24783757506108e-12,0.138518901292493,0.097,0.254,4.10326429807336e-08,"0","Esyt1"
1.73800360374391e-12,0.103729686958023,0.106,0.268,5.71507725019109e-08,"0","Ankrd27"
1.76026027749143e-12,1.8499698214074,0.317,0.229,5.78826387047508e-08,"0","Fads2"
1.80093153205516e-12,0.117849603460538,0.117,0.285,5.92200315685698e-08,"0","Usp36"
1.88026142346785e-12,0.12288284021924,0.133,0.317,6.18286363878932e-08,"0","Sgta"
2.12459040869777e-12,1.30153841179103,0.481,0.465,6.98629064092086e-08,"0","Ak3"
2.7032513604706e-12,0.137835654720245,0.133,0.312,8.88910144863547e-08,"0","Emc2"
3.03416434544856e-12,1.65192862771441,0.263,0.16,9.9772426171385e-08,"0","Prex1"
3.32051638542504e-12,1.15175682334416,0.375,0.271,1.09188540301931e-07,"0","Aff1"
3.68115132231974e-12,0.103804790456242,0.146,0.334,1.2104729893184e-07,"0","Rps6ka2"
3.83069782988723e-12,0.246830861115567,0.116,0.284,1.25964836740182e-07,"0","Pced1a"
3.86728429105949e-12,1.03449177791654,0.346,0.229,1.27167909342909e-07,"0","AABR07073181.1"
4.70727228999311e-12,0.207361111728111,0.114,0.28,1.54789234711843e-07,"0","Snx15"
4.77593237687816e-12,0.209011015609187,0.117,0.286,1.57046984348884e-07,"0","Rad17"
5.40529304111263e-12,0.281102131829777,0.141,0.329,1.77742251070907e-07,"0","Acsl6"
6.14893693770321e-12,0.665248724707127,0.387,0.262,2.02195493322495e-07,"0","AABR07068161.1"
6.18410364645937e-12,0.121020404881673,0.098,0.25,2.03351880206523e-07,"0","Reps1"
6.36494035256188e-12,0.120281867998578,0.152,0.343,2.09298333613292e-07,"0","Gpatch11"
6.85629954504909e-12,0.159680148036062,0.116,0.279,2.25455697939849e-07,"0","Coq8b"
6.95944465866059e-12,0.122108291490141,0.124,0.292,2.28847418710736e-07,"0","Snap29"
7.39108830619037e-12,0.33856471896874,0.627,0.511,2.43041156772458e-07,"0","Tgfbr3"
8.19908471400168e-12,0.163129286434769,0.173,0.374,2.69610502650517e-07,"0","Glt8d1"
8.31614549816207e-12,0.250347952458447,0.13,0.305,2.73459812416063e-07,"0","Zfp131"
8.38094587164637e-12,0.119360901775588,0.13,0.302,2.75590643097347e-07,"0","Osbpl2"
9.35817620252888e-12,0.225593376938435,0.11,0.269,3.07724908067757e-07,"0","Acap3"
9.42620994786183e-12,0.692982845984156,0.619,0.642,3.0996206171554e-07,"0","RGD1565616"
9.52895279621684e-12,0.160460150575522,0.127,0.297,3.13340554797998e-07,"0","Lrrc42"
9.60165872888788e-12,0.201272464266111,0.105,0.261,3.1573134398202e-07,"0","Galnt11"
